pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips,Cash,Credit Card,Dispute,No Charge,Pcard,Unknown,Prcard
8.0,8.25,8,9,5,1375350300,41.902788048,-87.62614559,41.880994471,-87.632746489,17.0,,17031839100.0,Credit Card,Taxi Affiliation Services,720.0,32.0,1.75,0.05185001293159063,0.18685146245674075,0.2300222404620782,0.0298283062188992,0.09332402774077124,0.2633102463694258,0.14481370382049413
8.0,8.44,4,19,2,1428348600,41.902788048,-87.62614559,41.92926299,-87.635890954,2.7,,17031070101.0,Credit Card,,420.0,7.0,2.0,0.07244255307202227,0.36645575580571343,0.09084293462383049,0.057794186416893586,0.10990433332811006,0.1612567119632079,0.1413035247902224
8.0,7.85,2,22,6,1393626600,41.902788048,-87.62614559,41.891971508,-87.612945414,1.9,,17031081402.0,Cash,,600.0,8.0,0.0,0.4447662051170643,0.11867067492520639,0.06353237183330959,0.05951621872375744,0.026704344010487373,0.08846568427489257,0.19834450111528223
8.0,7.85,7,22,7,1405203300,41.902788048,-87.62614559,41.891971508,-87.612945414,0.0,,17031081402.0,Credit Card,Taxi Affiliation Services,600.0,8.0,4.0,0.047987179110269555,0.29321502052498755,0.017688621517661585,0.1025090839295227,0.2651383342690999,0.19924318570495703,0.07421857494350179
8.0,6.45,3,23,6,1394235000,41.902788048,-87.62614559,41.891971508,-87.612945414,1.3,,17031081402.0,Cash,,360.0,8.0,0.0,0.19475057929521808,0.1780719403211761,0.05309094965457671,0.05026309615050587,0.13545534269557463,0.20750503904422019,0.1808630528387284
8.0,10.65,3,18,4,1394044200,41.902788048,-87.62614559,41.936310131,-87.651562592,3.1,,17031063000.0,Cash,Top Cab Affiliation,1020.0,6.0,0.0,0.3155962214930599,0.28136781064543437,0.03877249897854008,0.011441425790761427,0.055863112769030845,0.1434178261892464,0.1535411041339271
8.0,8.85,10,8,3,1444121100,41.902788048,-87.62614559,41.906650766,-87.66533766,2.2,,17031241600.0,Cash,KOAM Taxi Association,720.0,24.0,0.0,0.13715778290065508,0.1588876116942546,0.10246769050517757,0.02645391024624538,0.19237442141343858,0.23408468996600637,0.14857389327422243
8.0,13.05,5,13,6,1401455700,41.902788048,-87.62614559,41.879066994,-87.657005027,3.3,,17031833100.0,Credit Card,Taxi Affiliation Services,1320.0,28.0,3.9,0.19235182668898415,0.36493357272358257,0.05329495320922699,0.024784559020714997,0.09028530392496562,0.20082443910170297,0.0735253453308227
8.0,21.25,7,21,6,1405113300,41.902788048,-87.62614559,41.991234532,-87.65730427,7.3,,17031030101.0,Cash,Dispatch Taxi Affiliation,1680.0,77.0,0.0,0.2047853126482002,0.16155412294613694,0.10672686340300941,0.01013579455588786,0.12517154187042243,0.1745470901627235,0.2170792744136197
8.0,17.25,7,19,6,1405710900,41.902788048,-87.62614559,41.949220914,-87.651970395,0.45,,17031061000.0,Cash,,2160.0,6.0,0.0,0.18123873201283022,0.17783723707728286,0.15019656565424797,0.13018257758531215,0.2987899290508028,0.03927460923808584,0.02248034938143813
8.0,10.85,5,10,4,1431512100,41.902788048,-87.62614559,41.879255084,-87.642648998,0.0,,17031281900.0,Credit Card,Choice Taxi Association,1080.0,28.0,2.15,0.1856886669722357,0.28719309269280513,0.07533081178621243,0.014165693583181486,0.20455032186072863,0.06030366468094558,0.17276774842389106
8.0,9.25,5,15,6,1399043700,41.902788048,-87.62614559,41.879255084,-87.642648998,2.3,,17031281900.0,Credit Card,Dispatch Taxi Affiliation,780.0,28.0,2.0,0.29493563839571096,0.14933827642758793,0.17294326063919135,0.08322460192331589,0.03149055193159536,0.13959142348875406,0.12847624719384443
8.0,5.25,8,18,5,1471545000,41.902788048,-87.62614559,41.902788048,-87.62614559,0.6,,17031081202.0,Cash,,240.0,8.0,0.0,0.1901563203932769,0.2828301703813836,0.13856685329117555,0.06348624759241679,0.0625603242666404,0.1138815337708149,0.14851855030429176
8.0,3.25,8,19,5,1439493300,41.902788048,-87.62614559,41.902788048,-87.62614559,0.0,,17031081202.0,Cash,Choice Taxi Association,0.0,8.0,0.0,0.19716965360098568,0.33160477402916183,0.11020558302475261,0.08270541932255597,0.03170089923381284,0.08378493331655204,0.16282873747217919
8.0,12.45,8,22,6,1439592300,41.902788048,-87.62614559,41.902788048,-87.62614559,4.9,,17031081202.0,Credit Card,,600.0,8.0,3.6,0.23277394891217007,0.2504706554757549,0.04944194592564244,0.018283847270971296,0.20496939940446768,0.16742293081405177,0.07663727219694184
8.0,20.25,4,21,7,1428787800,41.902788048,-87.62614559,42.016010564,-87.680162272,8.9,,17031010201.0,Credit Card,Northwest Management LLC,1200.0,1.0,4.25,0.08957248448395871,0.3360033247010663,0.07922578378514304,0.12959244994998148,0.11659661603932901,0.10302596928261255,0.14598337175790904
8.0,6.85,9,22,6,1442614500,41.902788048,-87.62614559,41.892072635,-87.628874157,1.1,,17031081600.0,Cash,,540.0,8.0,0.0,0.057453649988667185,0.19448866823292557,0.07460953973465838,0.01633547700162603,0.13462521831991064,0.27367790987901175,0.24880953684320042
8.0,18.05,3,19,3,1427831100,41.902788048,-87.62614559,41.958055933,-87.660389456,7.1,,17031830700.0,Credit Card,,1260.0,3.0,9.0,0.22614482128570462,0.19689318836139807,0.12443164158068794,0.01799455357375987,0.147442247738688,0.24070671872443297,0.0463868287353285
8.0,6.05,7,12,6,1405081800,41.902788048,-87.62614559,41.89503345,-87.619710672,0.0,,17031081401.0,Cash,Blue Ribbon Taxi Association Inc.,480.0,8.0,0.0,0.08503942523714132,0.27828169263854186,0.10806564571620905,0.10702265338607375,0.09338190763828308,0.15263229178520682,0.17557638359854397
8.0,5.45,1,11,4,1358334000,41.902788048,-87.62614559,41.89503345,-87.619710672,0.7,,17031081401.0,Cash,,300.0,8.0,0.0,0.18085383148347337,0.28893521133459155,0.06450894493985326,0.036959776665501425,0.2007364508427546,0.12166060928657799,0.10634517544724789
8.0,5.25,7,21,4,1437601500,41.902788048,-87.62614559,41.89503345,-87.619710672,0.7,,17031081401.0,Cash,Top Cab Affiliation,300.0,8.0,0.0,0.3708912875706017,0.3047340212520334,0.07948952193020353,0.045246926001519125,0.054608824737655666,0.027764734994360246,0.11726468351362626
8.0,8.25,9,21,4,1378935000,41.902788048,-87.62614559,41.870607372,-87.622172937,2.3,,17031320600.0,Credit Card,,480.0,32.0,2.0,0.2788499129075115,0.2313879926815215,0.07318999814227559,0.047922118441156264,0.1257801025359455,0.045796738832216285,0.1970731364593733
8.0,4.05,10,15,7,1414251900,41.902788048,-87.62614559,41.899155613,-87.626210532,0.2,,17031081201.0,Cash,,120.0,8.0,0.0,0.11349912863286472,0.3238415581859663,0.23897207268049722,0.04023277964582524,0.13339995854586753,0.06167796048572655,0.08837654182325234
8.0,4.65,10,12,7,1413030600,41.902788048,-87.62614559,41.899155613,-87.626210532,0.7,,17031081201.0,Cash,Choice Taxi Association,180.0,8.0,0.0,0.25412767384342777,0.152397051696285,0.1453665802519211,0.11174592358990375,0.17071540749820216,0.12968889758061908,0.03595846553964116
8.0,4.85,7,19,2,1406574900,41.902788048,-87.62614559,41.899155613,-87.626210532,0.6,,17031081201.0,Cash,Choice Taxi Association,240.0,8.0,0.0,0.2189944295450723,0.2163599546484131,0.039162585556360215,0.04652604765888449,0.07970719898081186,0.1294651192015544,0.26978466440890375
8.0,30.45,10,12,3,1381839300,41.902788048,-87.62614559,41.785998518,-87.750934289,0.0,,17031980100.0,Cash,Taxi Affiliation Services,1740.0,56.0,0.0,0.3679750697418743,0.27236039028048536,0.017770270334357435,0.05472608619937792,0.10464685184574173,0.054011131816133366,0.12851019978203013
8.0,6.0,12,15,7,1481384700,41.902788048,-87.62614559,41.89321636,-87.63784421,0.8,,17031081800.0,Cash,,420.0,8.0,0.0,0.289587703448918,0.16146691957377557,0.14266201047276744,0.027247441819782975,0.07760772598257383,0.23297866295637362,0.06844953574580856
8.0,8.45,7,19,4,1438197300,41.902788048,-87.62614559,41.89321636,-87.63784421,0.0,,17031081800.0,Cash,Taxi Affiliation Services,840.0,8.0,0.0,0.26561811353155257,0.15488824283725544,0.11471513023497729,0.04872269121830208,0.048075644925799924,0.25092561471392233,0.11705456253819017
8.0,5.25,3,15,1,1364138100,41.902788048,-87.62614559,41.90749193,-87.63576009,0.7,,17031080300.0,Credit Card,Dispatch Taxi Affiliation,300.0,8.0,2.0,0.21256071134919846,0.2047082187132965,0.05520621006002824,0.08486225489135027,0.11484020080976978,0.2534098368961184,0.07441256728023828
8.0,14.45,12,18,1,1419184800,41.902788048,-87.62614559,41.87866742,-87.671653621,5.3,,17031838100.0,Cash,Top Cab Affiliation,1020.0,28.0,0.0,0.32099217794443496,0.21864108931652737,0.1931221042116872,0.030628116295621757,0.08200048500170518,0.09539241164733857,0.05922361558268518
60.0,8.45,12,9,6,1386925200,41.836150155,-87.648787952,41.857183858,-87.620334624,2.1,,,Cash,Taxi Affiliation Services,600.0,33.0,0.0,0.09933553200368704,0.44725007616078744,0.06653253174626704,0.004658176365347936,0.17169995937039026,0.1289608739495496,0.08156285040397053
60.0,10.85,11,20,3,1447185600,41.836150155,-87.648787952,41.817366208,-87.698860797,0.0,,,Cash,Taxi Affiliation Services,840.0,58.0,0.0,0.14493812471002848,0.2756384045226057,0.050166964568655395,0.008064737486505505,0.08308521287746454,0.35683393168011296,0.08127262415462738
60.0,4.25,5,4,6,1431664200,41.836150155,-87.648787952,41.836150155,-87.648787952,0.0,,,Cash,Chicago Elite Cab Corp. (Chicago Carriag,0.0,60.0,0.0,0.1175349673881384,0.3491355183656566,0.10768691125297203,0.00835246514929185,0.1949535792303601,0.05922094934677183,0.16311560926680904
60.0,12.25,12,17,7,1419702300,41.836150155,-87.648787952,41.874005383,-87.66351755,0.2,,,Cash,Taxi Affiliation Services,960.0,28.0,0.0,0.2499219637541492,0.12856795466255874,0.13511586601606262,0.0774772688635062,0.1140568099553699,0.12587503211345522,0.16898510463489816
39.0,12.65,5,10,5,1430992800,41.805911699,-87.587479258,41.859349715,-87.617358006,0.2,,17031330100.0,Cash,Taxi Affiliation Services,720.0,33.0,0.0,0.29241922901166073,0.12620911982841626,0.07114547672884669,0.00558815372688768,0.04928238317848013,0.25103534393204474,0.20432029359366383
1.0,9.45,11,1,5,1417052700,42.001698194,-87.673574032,41.972929317,-87.650290074,0.0,,17031031300.0,Cash,Dispatch Taxi Affiliation,720.0,3.0,0.0,0.3021161048411144,0.35418098555246286,0.035771635814806815,0.006950093467255051,0.11445748459913133,0.045158510078356855,0.14136518564687248
41.0,19.65,7,18,6,1404499500,41.790506261,-87.583143717,41.892507781,-87.626214906,8.4,,17031081500.0,Credit Card,Dispatch Taxi Affiliation,1080.0,8.0,2.0,0.28876549319153755,0.29413922531911624,0.06307906042771766,0.025299117251779038,0.05817820557443435,0.13969022354012917,0.13084867469528616
41.0,18.45,12,15,7,1451143800,41.790506261,-87.583143717,41.879255084,-87.642648998,7.7,,17031281900.0,Cash,,960.0,28.0,0.0,0.37767609201647656,0.18465571660815816,0.11067259278788602,0.034052449757659455,0.1627612302060783,0.0474179202914863,0.08276399833225506
41.0,3.25,7,14,7,1437833700,41.790506261,-87.583143717,41.790506261,-87.583143717,0.0,,17031411000.0,Cash,Taxi Affiliation Services,0.0,41.0,0.0,0.25664252166276,0.1386268149326626,0.13592439546444401,0.09816467175912251,0.13319025823588726,0.1177322021453765,0.11971913579974709
41.0,21.25,3,14,5,1426775400,41.790506261,-87.583143717,41.892072635,-87.628874157,8.7,,17031081600.0,Cash,,1320.0,8.0,0.0,0.20600197045073118,0.17331406761209328,0.12791479284104162,0.0007006903256375158,0.20445853291707558,0.034524852318573475,0.2530850935348473
41.0,20.45,7,18,7,1404585000,41.790506261,-87.583143717,41.89503345,-87.619710672,8.2,,17031081401.0,Credit Card,Taxi Affiliation Services,1260.0,8.0,4.45,0.09560888626167281,0.10911861348799974,0.10027706214972006,0.05582740960998654,0.14513104711374386,0.34107660084726305,0.15296038052961414
41.0,21.65,5,15,6,1400254200,41.790506261,-87.583143717,41.899155613,-87.626210532,0.5,,17031081201.0,Cash,Taxi Affiliation Services,1680.0,8.0,0.0,0.2524108338860167,0.30387206352239654,0.21032244026902774,0.011302408905637069,0.0485600434254278,0.050604187295760876,0.12292802269573315
41.0,22.45,6,15,2,1435591800,41.790506261,-87.583143717,41.89321636,-87.63784421,0.0,,17031081800.0,Credit Card,Taxi Affiliation Services,1260.0,8.0,3.0,0.13647127422150637,0.3545093992921129,0.031478077809088754,0.032111027671460464,0.2615597625353399,0.103029935220684,0.08084052324980763
3.0,10.25,10,0,7,1443832200,41.972709547,-87.657341107,41.93057857,-87.642206313,0.0,,17031070102.0,Cash,Northwest Management LLC,540.0,7.0,0.0,0.05557424422337507,0.23737390919579895,0.14555382163952385,0.03565758993669147,0.12648589770164034,0.1770994911067071,0.22225504619626313
3.0,5.25,11,1,1,1446341400,41.972709547,-87.657341107,41.962178629,-87.645378762,0.0,,17031031400.0,Cash,Blue Ribbon Taxi Association Inc.,360.0,3.0,0.0,0.10627860520728609,0.24968800009339506,0.03197919221586211,0.05895751760562273,0.24946813916512006,0.14284337433560093,0.16078517137711285
3.0,7.85,2,19,2,1393268400,41.972709547,-87.657341107,41.97681175,-87.701941074,0.0,,17031040300.0,Credit Card,Taxi Affiliation Services,480.0,4.0,2.0,0.22405795708838083,0.15870724770446124,0.042866315066984545,0.008475432605549523,0.13058930832952734,0.10072079304464293,0.3345829461604537
3.0,7.05,11,23,7,1385247600,41.972709547,-87.657341107,41.979912445,-87.664188242,1.9,,17031030800.0,Cash,Taxi Affiliation Services,420.0,77.0,0.0,0.3061253810977955,0.16981421773316538,0.0245754919497708,0.08287225686853023,0.20735286739030845,0.10398490766860322,0.10527487729182625
5.0,11.05,9,21,7,1411852500,41.947791586,-87.683834942,42.001571027,-87.695012589,3.8,,,Cash,Northwest Management LLC,720.0,2.0,0.0,0.16749115497574804,0.2666229465664161,0.10624742447594916,0.0300793745044018,0.07962214133065823,0.2666118264693883,0.08332513167743853
5.0,9.25,4,20,3,1396383300,41.947791586,-87.683834942,41.901206994,-87.676355989,2.8,,,Cash,Taxi Affiliation Services,720.0,24.0,0.0,0.17200878417080642,0.27387180495585706,0.06982393523989318,0.023102393383032015,0.18083340450129642,0.15359474057337458,0.1267649371757403
5.0,7.85,3,18,1,1426445100,41.947791586,-87.683834942,41.901206994,-87.676355989,2.0,,,Cash,,540.0,24.0,0.0,0.16114491616627988,0.31330057233366065,0.0792834493819234,0.008436208341487932,0.1579058210113935,0.17924082419334572,0.10068820857190885
5.0,11.05,4,23,3,1397603700,41.947791586,-87.683834942,41.901206994,-87.676355989,3.8,,,Cash,,720.0,24.0,0.0,0.13259109916156095,0.34826532862866166,0.2028254479920022,0.0686513376144742,0.06520496685360619,0.09376941567907475,0.0886924040706202
5.0,8.44,8,4,1,1376195400,41.947791586,-87.683834942,41.901206994,-87.676355989,2.7,,,Cash,,420.0,24.0,0.0,0.15432670634161247,0.09027840518217387,0.2504185580036198,0.03545947578060329,0.18899279670372723,0.17360316997083122,0.10692088801743219
5.0,19.25,9,22,5,1411079400,41.947791586,-87.683834942,41.878865584,-87.625192142,7.8,,,Cash,Taxi Affiliation Services,1380.0,32.0,0.0,0.20632286988605122,0.08444202847748093,0.14315408928721635,0.049877453347084454,0.1283389906490291,0.10454396721058737,0.28332060114255075
5.0,16.65,12,15,6,1450451700,41.947791586,-87.683834942,42.009622881,-87.670166857,6.4,,,Credit Card,Taxi Affiliation Services,1260.0,1.0,2.0,0.06290018931546087,0.34098584670606763,0.0430657261038439,0.08207269221764904,0.11967830601603237,0.1425673185715602,0.20872992106938604
5.0,6.25,12,16,4,1418833800,41.947791586,-87.683834942,41.96581197,-87.655878786,0.0,,,Cash,Taxi Affiliation Services,360.0,3.0,0.0,0.3843339142982905,0.1673883579156891,0.06714758180693516,0.0079767571667875,0.1387885937357765,0.08991682048577117,0.14444797459075004
5.0,8.44,4,23,5,1366932600,41.947791586,-87.683834942,41.96581197,-87.655878786,2.2,,,Cash,,660.0,3.0,0.0,0.09112126775493744,0.17443805323195818,0.04615809281682671,0.04983580396456728,0.23349286280181314,0.1636176070896276,0.24133631234026956
5.0,9.65,6,15,5,1371135600,41.947791586,-87.683834942,41.96581197,-87.655878786,3.0,,,Cash,,720.0,3.0,0.0,0.4438105889499416,0.13885150360829598,0.08695507711505941,0.02278171698418218,0.1831026784857452,0.0840575265060458,0.040440908350729755
5.0,11.65,5,23,4,1368661500,41.947791586,-87.683834942,41.924347077,-87.734739754,3.5,,,Cash,Dispatch Taxi Affiliation,900.0,20.0,0.0,0.1721961510742629,0.2900310468323596,0.07640383153596611,0.006828798289463573,0.15246579447054184,0.20231965936047636,0.0997547184369297
5.0,11.45,11,7,5,1385019000,41.947791586,-87.683834942,41.924347077,-87.734739754,3.6,,,Cash,,900.0,20.0,0.0,0.17095786299049778,0.4044883977003633,0.06993582764862266,0.02008893892641641,0.16730738307450954,0.13627811925210667,0.03094347040748366
5.0,5.85,11,6,2,1414996200,41.947791586,-87.683834942,41.938666196,-87.711210593,0.9,,,Cash,,360.0,21.0,0.0,0.25812052537970454,0.12486910384284827,0.19781033700749115,0.02555688255420668,0.12160727510983575,0.2012148736829621,0.07082100242295138
5.0,11.85,1,21,6,1422049500,41.947791586,-87.683834942,41.899602111,-87.633308037,0.2,,,Cash,Taxi Affiliation Services,660.0,8.0,0.0,0.11704941680010879,0.36065286050866086,0.12950223852822668,0.008291939894284825,0.20777830411501155,0.13174949402127706,0.04497574613243026
5.0,16.45,3,22,2,1393886700,41.947791586,-87.683834942,41.899602111,-87.633308037,6.6,,,Cash,,960.0,8.0,0.0,0.09643780257793821,0.20449623054768193,0.24571839386758887,0.014875286270939852,0.14941272665147598,0.11554085389393932,0.17351870619043583
5.0,19.45,4,22,2,1429569900,41.947791586,-87.683834942,41.899602111,-87.633308037,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,1440.0,8.0,0.0,0.2018770624626477,0.2661896094092969,0.009557309713496585,0.19694095485485866,0.1268616186803477,0.1203183439087751,0.07825510097057736
5.0,16.25,9,18,6,1409940900,41.947791586,-87.683834942,41.899602111,-87.633308037,5.0,,,Cash,Taxi Affiliation Services,1800.0,8.0,0.0,0.2624708026880472,0.20410935510591857,0.036974648062248566,0.06399445873486255,0.2704019226140004,0.03844041147029669,0.1236084013246258
5.0,27.25,12,5,3,1386653400,41.947791586,-87.683834942,41.980264315,-87.913624596,0.8,,,Cash,Blue Ribbon Taxi Association Inc.,1320.0,76.0,0.0,0.34420385913487184,0.1660241082367483,0.14114573829457353,0.026337374457799725,0.17111869707784652,0.037663463572728095,0.11350675922543212
5.0,7.25,12,1,1,1388281500,41.947791586,-87.683834942,41.953582125,-87.72345239,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,360.0,16.0,2.0,0.17848304234596518,0.29624650649363016,0.037858557014216414,0.09084548488486353,0.10973245458230722,0.11255433215121687,0.1742796225278006
5.0,7.05,9,21,6,1379711700,41.947791586,-87.683834942,41.953582125,-87.72345239,2.0,,,Cash,,420.0,16.0,0.0,0.3382766054698022,0.18229089627806674,0.02739767487723544,0.03399295576391764,0.1792350779433533,0.10939092361178039,0.12941586605584418
5.0,6.65,2,1,7,1392427800,41.947791586,-87.683834942,41.953582125,-87.72345239,1.7,,,Cash,Taxi Affiliation Services,300.0,16.0,0.0,0.10156884925049245,0.20595843480449544,0.09795671492449891,0.005675861406825632,0.4220819553742388,0.055666197130041103,0.11109198710940767
5.0,9.65,4,3,7,1428116400,41.947791586,-87.683834942,41.953582125,-87.72345239,3.1,,,Credit Card,Northwest Management LLC,600.0,16.0,3.0,0.13749549289902788,0.3536919005668597,0.0403692678899137,0.08934034168579696,0.14348139928416345,0.11827949083462434,0.11734210683961392
5.0,5.65,8,23,1,1407714300,41.947791586,-87.683834942,41.944226601,-87.655998182,0.13,,,Cash,,240.0,6.0,0.0,0.15983666386242687,0.21388862463893682,0.04565874562460304,0.013184955244571755,0.30170484189315455,0.17080069241221343,0.0949254763240935
5.0,6.25,4,0,3,1428364800,41.947791586,-87.683834942,41.944226601,-87.655998182,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,420.0,6.0,6.0,0.17161757257488863,0.15504648935131946,0.22683211633827513,0.045522844741588055,0.07649718177476614,0.09841868833614052,0.22606510688302214
5.0,7.45,5,17,3,1399398300,41.947791586,-87.683834942,41.944226601,-87.655998182,1.9,,,Cash,,600.0,6.0,0.0,0.22846514288418318,0.10375298586028964,0.09184770446318344,0.014020159304181282,0.0754065493919762,0.32504022698034224,0.1614672311158441
5.0,7.65,11,20,3,1384893000,41.947791586,-87.683834942,41.944226601,-87.655998182,2.0,,,Cash,,480.0,6.0,0.0,0.3201708824119746,0.09933546641312588,0.12201212210867536,0.10800781498820354,0.11060983810204385,0.10054603494679816,0.13931784102917866
5.0,5.85,7,23,3,1406674800,41.947791586,-87.683834942,41.944226601,-87.655998182,1.1,,,Cash,,300.0,6.0,0.0,0.032559041880058856,0.15728213148271503,0.18315390095466533,0.10746505012166861,0.3128074233355187,0.04174941344808892,0.16498303877728443
5.0,6.65,9,0,7,1441413000,41.947791586,-87.683834942,41.944226601,-87.655998182,1.5,,,Cash,,360.0,6.0,0.0,0.1551568428632097,0.29057688335851556,0.047797334010935694,0.011351080700286799,0.3725475500019402,0.05512684419648867,0.06744346486862357
5.0,5.45,1,2,7,1388801700,41.947791586,-87.683834942,41.944226601,-87.655998182,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,300.0,6.0,0.0,0.36498921394387074,0.23042921920054843,0.025979619680781687,0.01591307955318265,0.09239953567491224,0.21432139008938947,0.055967941857315046
5.0,6.85,10,23,1,1444605300,41.947791586,-87.683834942,41.944226601,-87.655998182,1.8,,,Credit Card,Taxi Affiliation Services,360.0,6.0,1.0,0.14683314051455287,0.3482980303392061,0.06923246697785179,0.006333655388450268,0.11429120024445812,0.27010374524467406,0.04490776129080684
5.0,7.45,6,23,1,1370216700,41.947791586,-87.683834942,41.944226601,-87.655998182,0.0,,,Cash,Taxi Affiliation Services,480.0,6.0,0.0,0.1462834408820734,0.32385540200335416,0.07721803684062012,0.0010046197260605994,0.06657789045144341,0.17588514743184352,0.2091754626646048
5.0,10.45,7,20,5,1374784200,41.947791586,-87.683834942,41.944226601,-87.655998182,0.1,,,Credit Card,Dispatch Taxi Affiliation,900.0,6.0,2.6,0.13596528187320298,0.15072120473498968,0.09679190843301844,0.0023566152301471633,0.1121413511526132,0.08158252179168993,0.42044111678433865
5.0,7.0,8,18,4,1472668200,41.947791586,-87.683834942,41.944226601,-87.655998182,1.3,,,Credit Card,Taxi Affiliation Services,420.0,6.0,2.0,0.093361736620438,0.4671942171215157,0.012858958332810899,0.0244102753007232,0.149192372576617,0.1230548455659136,0.12992759448198174
5.0,6.45,3,5,1,1425793500,41.947791586,-87.683834942,41.944226601,-87.655998182,1.8,,,Credit Card,,240.0,6.0,1.0,0.11287610541554668,0.4344933445668959,0.07666550382938923,0.0009039043759953001,0.06150326241555321,0.2678350429929224,0.04572283640369719
5.0,8.25,9,17,6,1380301200,41.947791586,-87.683834942,41.944226601,-87.655998182,0.0,,,Cash,Choice Taxi Association,660.0,6.0,0.0,0.18111136798253716,0.4068019720071064,0.06113843797141056,0.044403267954809936,0.021474421815047724,0.187301431209033,0.09776910106005542
5.0,11.05,4,0,7,1398470400,41.947791586,-87.683834942,41.983636307,-87.723583185,0.2,,,Cash,Taxi Affiliation Services,840.0,13.0,0.0,0.11774531866219347,0.5176591083102235,0.03155246702446707,0.016961557295467795,0.08653605845362303,0.10032335470911764,0.12922213554490747
5.0,13.45,5,15,4,1430927100,41.947791586,-87.683834942,41.983636307,-87.723583185,4.4,,,Cash,Taxi Affiliation Services,1200.0,13.0,0.0,0.18662439075801238,0.3614047540573849,0.1819633473077407,0.04984779708352626,0.07143012707419968,0.05868988037046349,0.09003970334867256
5.0,3.25,5,12,2,1369053900,41.947791586,-87.683834942,41.947791586,-87.683834942,0.0,,,Cash,Chicago Elite Cab Corp.,0.0,5.0,0.0,0.31552132766128654,0.24338228104821158,0.015466734034352485,0.036650590051585406,0.023041445544341094,0.14697823906695898,0.21895938259326414
5.0,4.85,10,3,7,1443842100,41.947791586,-87.683834942,41.947791586,-87.683834942,0.1,,,Cash,,240.0,5.0,0.0,0.06558347411673593,0.28679673519037635,0.011097473669413245,0.10507822334907517,0.1282448250799004,0.25782220623644375,0.14537706235805517
5.0,5.25,5,4,2,1369627200,41.947791586,-87.683834942,41.947791586,-87.683834942,1.0,,,Cash,,72120.0,5.0,0.0,0.19375590878099466,0.4469376284089775,0.012206536161591619,0.04100209321111202,0.09790099665256828,0.06627101097102767,0.14192582581372823
5.0,16.25,10,21,6,1414184400,41.947791586,-87.683834942,41.947791586,-87.683834942,0.0,,,Cash,,1980.0,5.0,0.0,0.16735564522178284,0.1801782262926926,0.08038576858662388,0.07347724089033494,0.1587646040464775,0.21551828884129598,0.12432022612079231
5.0,3.45,4,2,4,1429669800,41.947791586,-87.683834942,41.947791586,-87.683834942,0.1,,,Cash,,60.0,5.0,0.0,0.17681716047152687,0.24321664394344025,0.02848953793303062,0.11733752539170193,0.1635190300595974,0.20588905398298596,0.06473104821771708
5.0,15.45,2,14,5,1392904800,41.947791586,-87.683834942,41.874005383,-87.66351755,5.3,,,Credit Card,Dispatch Taxi Affiliation,1440.0,28.0,4.55,0.3992198886245592,0.1537290210388105,0.04859760156132495,0.014161019045375504,0.2553970693661848,0.024657027052563278,0.10423837331118156
5.0,9.05,3,20,1,1394397000,41.947791586,-87.683834942,41.922686284,-87.649488729,2.3,,,Credit Card,Dispatch Taxi Affiliation,840.0,7.0,2.0,0.1276246243236566,0.3806545611975165,0.06444844070823377,0.08332310426299527,0.14884430426292689,0.13036432113074523,0.06474064411392572
5.0,9.65,4,0,7,1365813900,41.947791586,-87.683834942,41.922686284,-87.649488729,0.1,,,Cash,Taxi Affiliation Services,600.0,7.0,0.0,0.1548600556632882,0.38909953743913506,0.12059693988634194,0.040242419369142156,0.08262436047829119,0.08945640758622747,0.12312027957757375
5.0,13.25,2,23,6,1393629300,41.947791586,-87.683834942,41.922686284,-87.649488729,4.9,,,Cash,Taxi Affiliation Services,900.0,7.0,0.0,0.04926357327037576,0.35703743668564114,0.05037352008577342,0.05562656202792884,0.07872687427168688,0.27729842228931006,0.13167361136928402
5.0,9.25,7,19,3,1437505200,41.947791586,-87.683834942,41.968069,-87.721559063,1.8,,,Cash,Dispatch Taxi Affiliation,960.0,14.0,0.0,0.2573635760553177,0.18966606661902904,0.011576126172118785,0.09407847736288237,0.13530476074912862,0.12932328194477363,0.18268771109675003
5.0,7.85,11,18,7,1448131500,41.947791586,-87.683834942,41.968069,-87.721559063,2.5,,,Credit Card,,480.0,14.0,3.0,0.11467296565258059,0.1355932375148694,0.12825597301606886,0.07009483697516425,0.1923916491206529,0.13566729039316136,0.22332404732750274
5.0,8.05,9,19,6,1379099700,41.947791586,-87.683834942,41.975170943,-87.687515515,1.9,,,Cash,,660.0,4.0,0.0,0.2767132684839521,0.20295920802514358,0.10525308383789694,0.0424230745756308,0.07564594634319885,0.09482025286002567,0.20218516587415217
5.0,8.85,6,1,7,1434762900,41.947791586,-87.683834942,41.92276062,-87.699155343,2.4,,,Cash,Taxi Affiliation Services,660.0,22.0,0.0,0.19952802110429632,0.3051294956453706,0.10131860948283324,0.058386464809909076,0.09705463481983172,0.10166753379376377,0.13691524034399533
